139	3	[(1.6099504376023401, 17.323928136148133), (7.559603219727199, 2.6583354402161756)]	[(26.35156401410004, 42.873652104602655), (13.711943426761696, 0.43507240209384807)]	([[1.0346856885255722, 8.897477743166569], [13.7119434267617, 0.43507240209384807]], [0.9998465573001233, 0.000153442699876733], 3, 0.20244658699994034)
139	4	[(1.6099504376023401, 17.323928136148133), (7.559603219727199, 2.6583354402161756)]	[(26.35156401410004, 42.873652104602655), (13.711943426761696, 0.43507240209384807)]	([[1.0346856885255722, 8.897477743166569], [13.7119434267617, 0.43507240209384807]], [0.9998465573001233, 0.000153442699876733], 3, 0.19800165699962236)
150	0	[(17.656236473451614, 9.306777807934578), (11.894960329016524, 1.8500502687495837)]	[(43.27472440102507, 13.852705740029137), (16.966049292456056, 22.46093380789687)]	([[17.555615904581984, 9.315655295488103], [1.7814261036936483, 2.054807870552331]], [0.4987913639525542, 0.5012086360474459], 8, 2.7255782520005596)
150	1	[(17.656236473451614, 9.306777807934578), (11.894960329016524, 1.8500502687495837)]	[(43.27472440102507, 13.852705740029137), (16.966049292456056, 22.46093380789687)]	([[17.555615904581984, 9.315655295488103], [1.7814261036936483, 2.054807870552331]], [0.4987913639525542, 0.5012086360474459], 8, 2.7475817760005157)
150	2	[(17.656236473451614, 9.306777807934578), (11.894960329016524, 1.8500502687495837)]	[(43.27472440102507, 13.852705740029137), (16.966049292456056, 22.46093380789687)]	([[17.555615904581984, 9.315655295488103], [1.7814261036936483, 2.054807870552331]], [0.4987913639525542, 0.5012086360474459], 8, 2.6059826809996594)
150	3	[(17.656236473451614, 9.306777807934578), (11.894960329016524, 1.8500502687495837)]	[(43.27472440102507, 13.852705740029137), (16.966049292456056, 22.46093380789687)]	([[17.555615904581984, 9.315655295488103], [1.7814261036936483, 2.054807870552331]], [0.4987913639525542, 0.5012086360474459], 8, 2.585839653000221)
150	4	[(17.656236473451614, 9.306777807934578), (11.894960329016524, 1.8500502687495837)]	[(43.27472440102507, 13.852705740029137), (16.966049292456056, 22.46093380789687)]	([[17.555615904581984, 9.315655295488103], [1.7814261036936483, 2.054807870552331]], [0.4987913639525542, 0.5012086360474459], 8, 2.5713757520006766)
161	0	[(8.915661334231228, 19.96950784062356), (19.91970442955234, 1.0748618834005919), (7.7070386750552276, 7.35751951473971)]	[(34.973749196548724, 0.9100025736963704), (20.956377806170437, 9.118473606932808), (21.375793459564548, 28.886888018314327)]	([[22.2418626142539, 1.0694818499199759], [2.0926240251892034, 9.070314526803275], [13.74526212829951, 20.234162919303515]], [0.3218091276092797, 0.3752297881218014, 0.3029610842689189], 7, 0.5058038150000357)
161	1	[(8.915661334231228, 19.96950784062356), (19.91970442955234, 1.0748618834005919), (7.7070386750552276, 7.35751951473971)]	[(34.973749196548724, 0.9100025736963704), (20.956377806170437, 9.118473606932808), (21.375793459564548, 28.886888018314327)]	([[22.2418626142539, 1.0694818499199759], [2.0926240251892034, 9.070314526803275], [13.74526212829951, 20.234162919303515]], [0.3218091276092797, 0.3752297881218014, 0.3029610842689189], 7, 0.49990697799876216)
161	2	[(8.915661334231228, 19.96950784062356), (19.91970442955234, 1.0748618834005919), (7.7070386750552276, 7.35751951473971)]	[(34.973749196548724, 0.9100025736963704), (20.956377806170437, 9.118473606932808), (21.375793459564548, 28.886888018314327)]	([[22.2418626142539, 1.0694818499199759], [2.0926240251892034, 9.070314526803275], [13.74526212829951, 20.234162919303515]], [0.3218091276092797, 0.3752297881218014, 0.3029610842689189], 7, 0.5066575189994182)
161	3	[(8.915661334231228, 19.96950784062356), (19.91970442955234, 1.0748618834005919), (7.7070386750552276, 7.35751951473971)]	[(34.973749196548724, 0.9100025736963704), (20.956377806170437, 9.118473606932808), (21.375793459564548, 28.886888018314327)]	([[22.2418626142539, 1.0694818499199759], [2.0926240251892034, 9.070314526803275], [13.74526212829951, 20.234162919303515]], [0.3218091276092797, 0.3752297881218014, 0.3029610842689189], 7, 0.5098519690000103)
161	4	[(8.915661334231228, 19.96950784062356), (19.91970442955234, 1.0748618834005919), (7.7070386750552276, 7.35751951473971)]	[(34.973749196548724, 0.9100025736963704), (20.956377806170437, 9.118473606932808), (21.375793459564548, 28.886888018314327)]	([[22.2418626142539, 1.0694818499199759], [2.0926240251892034, 9.070314526803275], [13.74526212829951, 20.234162919303515]], [0.3218091276092797, 0.3752297881218014, 0.3029610842689189], 7, 0.5041395989992452)
172	0	[(20.50325334656795, 9.938512162814764), (24.151499437287693, 20.04733888725866), (14.960287729705374, 0.830388222104789)]	[(43.566305612883006, 8.726811225629184), (18.062644510552825, 16.594666771158344), (13.868873608222701, 48.46090208181834)]	([[18.775562610490287, 10.0116186417099], [0.7522998195542808, 1.557030897353005], [20.282879159241865, 19.939882337618137]], [0.31507381104094273, 0.34580022893745105, 0.33912596002160617], 17, 1.3264860899998894)
172	1	[(20.50325334656795, 9.938512162814764), (24.151499437287693, 20.04733888725866), (14.960287729705374, 0.830388222104789)]	[(43.566305612883006, 8.726811225629184), (18.062644510552825, 16.594666771158344), (13.868873608222701, 48.46090208181834)]	([[18.775562610490287, 10.0116186417099], [0.7522998195542808, 1.557030897353005], [20.282879159241865, 19.939882337618137]], [0.31507381104094273, 0.34580022893745105, 0.33912596002160617], 17, 1.330019909000839)
172	2	[(20.50325334656795, 9.938512162814764), (24.151499437287693, 20.04733888725866), (14.960287729705374, 0.830388222104789)]	[(43.566305612883006, 8.726811225629184), (18.062644510552825, 16.594666771158344), (13.868873608222701, 48.46090208181834)]	([[18.775562610490287, 10.0116186417099], [0.7522998195542808, 1.557030897353005], [20.282879159241865, 19.939882337618137]], [0.31507381104094273, 0.34580022893745105, 0.33912596002160617], 17, 1.3337826569986646)
172	3	[(20.50325334656795, 9.938512162814764), (24.151499437287693, 20.04733888725866), (14.960287729705374, 0.830388222104789)]	[(43.566305612883006, 8.726811225629184), (18.062644510552825, 16.594666771158344), (13.868873608222701, 48.46090208181834)]	([[18.775562610490287, 10.0116186417099], [0.7522998195542808, 1.557030897353005], [20.282879159241865, 19.939882337618137]], [0.31507381104094273, 0.34580022893745105, 0.33912596002160617], 17, 1.3435543840005266)
172	4	[(20.50325334656795, 9.938512162814764), (24.151499437287693, 20.04733888725866), (14.960287729705374, 0.830388222104789)]	[(43.566305612883006, 8.726811225629184), (18.062644510552825, 16.594666771158344), (13.868873608222701, 48.46090208181834)]	([[18.775562610490287, 10.0116186417099], [0.7522998195542808, 1.557030897353005], [20.282879159241865, 19.939882337618137]], [0.31507381104094273, 0.34580022893745105, 0.33912596002160617], 17, 1.3554857769995579)
183	0	[(7.9134555163621085, 13.539660943690338), (10.115709015741867, 17.559854962720078), (20.622092505096912, 6.967562457245902)]	[(6.48710340028267, 36.26550640478606), (16.586425165036538, 0.5837448657240167), (16.002914817001567, 12.43545348705766)]	([[5.531811602636901, 15.598349436742183], [16.586425165036538, 0.5837448657240167], [21.14145847536179, 6.966249681535496]], [0.6793027782956044, 0.0032894662588113487, 0.31740775544558425], 26, 2.677326381999592)
183	1	[(7.9134555163621085, 13.539660943690338), (10.115709015741867, 17.559854962720078), (20.622092505096912, 6.967562457245902)]	[(6.48710340028267, 36.26550640478606), (16.586425165036538, 0.5837448657240167), (16.002914817001567, 12.43545348705766)]	([[5.531811602636901, 15.598349436742183], [16.586425165036538, 0.5837448657240167], [21.14145847536179, 6.966249681535496]], [0.6793027782956044, 0.0032894662588113487, 0.31740775544558425], 26, 2.8872877249996236)
183	2	[(7.9134555163621085, 13.539660943690338), (10.115709015741867, 17.559854962720078), (20.622092505096912, 6.967562457245902)]	[(6.48710340028267, 36.26550640478606), (16.586425165036538, 0.5837448657240167), (16.002914817001567, 12.43545348705766)]	([[5.531811602636901, 15.598349436742183], [16.586425165036538, 0.5837448657240167], [21.14145847536179, 6.966249681535496]], [0.6793027782956044, 0.0032894662588113487, 0.31740775544558425], 26, 2.659927205999338)
183	3	[(7.9134555163621085, 13.539660943690338), (10.115709015741867, 17.559854962720078), (20.622092505096912, 6.967562457245902)]	[(6.48710340028267, 36.26550640478606), (16.586425165036538, 0.5837448657240167), (16.002914817001567, 12.43545348705766)]	([[5.531811602636901, 15.598349436742183], [16.586425165036538, 0.5837448657240167], [21.14145847536179, 6.966249681535496]], [0.6793027782956044, 0.0032894662588113487, 0.31740775544558425], 26, 2.645917849999023)
183	4	[(7.9134555163621085, 13.539660943690338), (10.115709015741867, 17.559854962720078), (20.622092505096912, 6.967562457245902)]	[(6.48710340028267, 36.26550640478606), (16.586425165036538, 0.5837448657240167), (16.002914817001567, 12.43545348705766)]	([[5.531811602636901, 15.598349436742183], [16.586425165036538, 0.5837448657240167], [21.14145847536179, 6.966249681535496]], [0.6793027782956044, 0.0032894662588113487, 0.31740775544558425], 26, 2.6490704020015983)
194	0	[(17.452760483561875, 6.371505163570611), (23.12057135420861, 24.224421815796305), (24.385306794544412, 15.474305671650882)]	[(27.694883552740432, 21.758586020242788), (12.082592530232438, 36.49935376171607), (33.384319511491455, 42.94421685195846)]	([[29.200471738068586, 24.27433066285988], [2.2032853870011615, 13.210044048420409], [373.4046714998211, 42.943563682100674]], [0.2837571285055221, 0.7129536258168115, 0.0032892456776663606], 45, 186.23134774600112)
194	1	[(17.452760483561875, 6.371505163570611), (23.12057135420861, 24.224421815796305), (24.385306794544412, 15.474305671650882)]	[(27.694883552740432, 21.758586020242788), (12.082592530232438, 36.49935376171607), (33.384319511491455, 42.94421685195846)]	([[29.200471738068586, 24.27433066285988], [2.2032853870011615, 13.210044048420409], [373.4046714998211, 42.943563682100674]], [0.2837571285055221, 0.7129536258168115, 0.0032892456776663606], 45, 176.31220460000077)
194	2	[(17.452760483561875, 6.371505163570611), (23.12057135420861, 24.224421815796305), (24.385306794544412, 15.474305671650882)]	[(27.694883552740432, 21.758586020242788), (12.082592530232438, 36.49935376171607), (33.384319511491455, 42.94421685195846)]	([[29.200471738068586, 24.27433066285988], [2.2032853870011615, 13.210044048420409], [373.4046714998211, 42.943563682100674]], [0.2837571285055221, 0.7129536258168115, 0.0032892456776663606], 45, 198.72336444999928)
194	3	[(17.452760483561875, 6.371505163570611), (23.12057135420861, 24.224421815796305), (24.385306794544412, 15.474305671650882)]	[(27.694883552740432, 21.758586020242788), (12.082592530232438, 36.49935376171607), (33.384319511491455, 42.94421685195846)]	([[29.200471738068586, 24.27433066285988], [2.2032853870011615, 13.210044048420409], [373.4046714998211, 42.943563682100674]], [0.2837571285055221, 0.7129536258168115, 0.0032892456776663606], 45, 122.4654335640007)
194	4	[(17.452760483561875, 6.371505163570611), (23.12057135420861, 24.224421815796305), (24.385306794544412, 15.474305671650882)]	[(27.694883552740432, 21.758586020242788), (12.082592530232438, 36.49935376171607), (33.384319511491455, 42.94421685195846)]	([[29.200471738068586, 24.27433066285988], [2.2032853870011615, 13.210044048420409], [373.4046714998211, 42.943563682100674]], [0.2837571285055221, 0.7129536258168115, 0.0032892456776663606], 45, 135.52915156500057)
205	0	[(0.8047393492183248, 3.695605639800777), (19.513642323351423, 3.42906844257572), (23.511477622867947, 20.37427605443133)]	[(37.43906148750183, 7.826327698225219), (38.95163114183766, 36.34176498990134), (21.62641040033141, 1.7020073160355897)]	([[20.78080812270517, 3.428722328676518], [23.838947512073798, 20.4246399020228], [0.7375829734216387, 3.232389481793066]], [0.3250020664880077, 0.3312423045999739, 0.3437556289120184], 15, 4.621133237000322)
205	1	[(0.8047393492183248, 3.695605639800777), (19.513642323351423, 3.42906844257572), (23.511477622867947, 20.37427605443133)]	[(37.43906148750183, 7.826327698225219), (38.95163114183766, 36.34176498990134), (21.62641040033141, 1.7020073160355897)]	([[20.78080812270517, 3.428722328676518], [23.838947512073798, 20.4246399020228], [0.7375829734216387, 3.232389481793066]], [0.3250020664880077, 0.3312423045999739, 0.3437556289120184], 15, 4.47057718600081)
205	2	[(0.8047393492183248, 3.695605639800777), (19.513642323351423, 3.42906844257572), (23.511477622867947, 20.37427605443133)]	[(37.43906148750183, 7.826327698225219), (38.95163114183766, 36.34176498990134), (21.62641040033141, 1.7020073160355897)]	([[20.78080812270517, 3.428722328676518], [23.838947512073798, 20.4246399020228], [0.7375829734216387, 3.232389481793066]], [0.3250020664880077, 0.3312423045999739, 0.3437556289120184], 15, 4.402697305000402)
205	3	[(0.8047393492183248, 3.695605639800777), (19.513642323351423, 3.42906844257572), (23.511477622867947, 20.37427605443133)]	[(37.43906148750183, 7.826327698225219), (38.95163114183766, 36.34176498990134), (21.62641040033141, 1.7020073160355897)]	([[20.78080812270517, 3.428722328676518], [23.838947512073798, 20.4246399020228], [0.7375829734216387, 3.232389481793066]], [0.3250020664880077, 0.3312423045999739, 0.3437556289120184], 15, 4.578037506000328)
205	4	[(0.8047393492183248, 3.695605639800777), (19.513642323351423, 3.42906844257572), (23.511477622867947, 20.37427605443133)]	[(37.43906148750183, 7.826327698225219), (38.95163114183766, 36.34176498990134), (21.62641040033141, 1.7020073160355897)]	([[20.78080812270517, 3.428722328676518], [23.838947512073798, 20.4246399020228], [0.7375829734216387, 3.232389481793066]], [0.3250020664880077, 0.3312423045999739, 0.3437556289120184], 15, 4.4765465059990674)
